Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,day,month,year,Tmax,Tmin,Tavg,Depart,DewPoint,PrecipTotal,Sunrise,Sunset
2007-07-02,2,1,41.95469,-87.800991,9,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,1,41.95469,-87.800991,9,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,6,41.994991,-87.769279,9,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,6,41.994991,-87.769279,9,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,13,41.974089,-87.824812,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,32,41.9216,-87.666455,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,32,41.9216,-87.666455,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,33,41.891118,-87.654491,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,33,41.891118,-87.654491,8,16,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,35,41.867108,-87.654224,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,39,41.921965,-87.632085,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,39,41.921965,-87.632085,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,65,41.688324,-87.676709,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,65,41.688324,-87.676709,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,74,41.731922,-87.677512,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,74,41.731922,-87.677512,8,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,1,74,41.731922,-87.677512,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,84,41.891126,-87.61156,5,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,84,41.891126,-87.61156,5,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,94,42.01743,-87.687769,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,8,41.981964,-87.812827,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,9,41.944869,-87.832763,8,6,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,14,42.011601,-87.811506,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,17,41.94983,-87.698457,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,20,41.986921,-87.689778,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,20,41.986921,-87.689778,9,5,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,1,20,41.986921,-87.689778,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,67,41.723195,-87.64997,5,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,68,41.868077,-87.666901,9,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,68,41.868077,-87.666901,9,11,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,70,41.869216,-87.627561,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,85,41.662014,-87.724608,8,16,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,85,41.662014,-87.724608,8,12,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,4,85,41.662014,-87.724608,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,88,41.953067,-87.776792,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,88,41.953067,-87.776792,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,4,91,41.878114,-87.629798,3,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,92,41.958271,-87.702575,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,95,41.994469,-87.667736,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,95,41.994469,-87.667736,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,97,41.916265,-87.800515,8,5,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,97,41.916265,-87.800515,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,98,41.846075,-87.716277,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,100,41.918705,-87.752329,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,104,41.682587,-87.707973,9,28,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,104,41.682587,-87.707973,9,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,114,41.948167,-87.730698,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,2,41.964242,-87.757639,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,5,41.990284,-87.797127,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,7,42.008314,-87.777921,9,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,7,42.008314,-87.777921,9,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,4,10,41.991429,-87.747113,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,27,41.921177,-87.79518,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,27,41.921177,-87.79518,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,30,41.857402,-87.694991,8,5,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,34,41.868142,-87.696269,9,4,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,34,41.868142,-87.696269,9,8,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,38,41.846283,-87.656913,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,64,41.721474,-87.648064,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,66,41.869107,-87.696293,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,107,41.719059,-87.675088,9,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,107,41.719059,-87.675088,9,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,11,41.923738,-87.785288,9,6,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,11,41.923738,-87.785288,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,12,41.970248,-87.787992,8,5,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,12,41.970248,-87.787992,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,16,42.010412,-87.66214,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,21,41.89923,-87.716788,9,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,21,41.89923,-87.716788,9,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,4,41.942114,-87.776385,8,3,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,15,41.960616,-87.777189,9,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,31,41.883284,-87.705085,8,2,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,3,31,41.883284,-87.705085,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-02,2,73,41.704336,-87.703736,8,1,0,2,7,2007,78.0,55.5,67.0,-6.0,50.0,0.0,420.0,1931.0
2007-07-11,2,1,41.95469,-87.800991,9,18,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,1,41.95469,-87.800991,9,7,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,1,41.95469,-87.800991,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,6,41.994991,-87.769279,9,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,13,41.974089,-87.824812,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,13,41.974089,-87.824812,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,13,41.974089,-87.824812,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,32,41.9216,-87.666455,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,32,41.9216,-87.666455,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,33,41.891118,-87.654491,8,6,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,33,41.891118,-87.654491,8,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,33,41.891118,-87.654491,8,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,35,41.867108,-87.654224,8,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,35,41.867108,-87.654224,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,36,41.896282,-87.655232,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,36,41.896282,-87.655232,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,39,41.921965,-87.632085,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,39,41.921965,-87.632085,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,65,41.688324,-87.676709,8,50,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,65,41.688324,-87.676709,8,35,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,65,41.688324,-87.676709,8,50,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,65,41.688324,-87.676709,8,8,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,65,41.688324,-87.676709,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,65,41.688324,-87.676709,8,8,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,65,41.688324,-87.676709,8,19,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,4,65,41.688324,-87.676709,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,6,65,41.688324,-87.676709,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,69,41.862292,-87.64886,8,14,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,69,41.862292,-87.64886,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,71,41.720848,-87.666014,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,74,41.731922,-87.677512,8,22,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,74,41.731922,-87.677512,8,21,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,74,41.731922,-87.677512,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,89,41.999129,-87.795585,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,94,42.01743,-87.687769,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,94,42.01743,-87.687769,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,4,94,42.01743,-87.687769,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,8,41.981964,-87.812827,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,8,41.981964,-87.812827,8,14,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,9,41.944869,-87.832763,8,8,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,9,41.944869,-87.832763,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,9,41.944869,-87.832763,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,9,41.944869,-87.832763,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,14,42.011601,-87.811506,8,37,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,14,42.011601,-87.811506,8,14,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,14,42.011601,-87.811506,8,8,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,14,42.011601,-87.811506,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,14,42.011601,-87.811506,8,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,17,41.94983,-87.698457,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,18,41.979243,-87.750938,9,7,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,18,41.979243,-87.750938,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,20,41.986921,-87.689778,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,20,41.986921,-87.689778,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,22,41.801498,-87.763416,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,23,41.906638,-87.701431,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,67,41.723195,-87.64997,5,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,67,41.723195,-87.64997,5,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,68,41.868077,-87.666901,9,27,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,68,41.868077,-87.666901,9,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,70,41.869216,-87.627561,8,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,70,41.869216,-87.627561,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,85,41.662014,-87.724608,8,18,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,85,41.662014,-87.724608,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,85,41.662014,-87.724608,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,87,41.961743,-87.76007,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,88,41.953067,-87.776792,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,88,41.953067,-87.776792,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,91,41.878114,-87.629798,3,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,91,41.878114,-87.629798,3,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,92,41.958271,-87.702575,9,13,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,92,41.958271,-87.702575,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,92,41.958271,-87.702575,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,96,42.006858,-87.675919,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,97,41.916265,-87.800515,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,97,41.916265,-87.800515,8,8,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,104,41.682587,-87.707973,9,50,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,104,41.682587,-87.707973,9,50,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,104,41.682587,-87.707973,9,39,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,104,41.682587,-87.707973,9,50,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,104,41.682587,-87.707973,9,27,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,104,41.682587,-87.707973,9,29,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,108,41.725517,-87.614258,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,114,41.948167,-87.730698,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,114,41.948167,-87.730698,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,0,41.953705,-87.733974,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,2,41.964242,-87.757639,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,5,41.990284,-87.797127,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,5,41.990284,-87.797127,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,7,42.008314,-87.777921,9,39,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,7,42.008314,-87.777921,9,14,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,7,42.008314,-87.777921,9,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,27,41.921177,-87.79518,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,30,41.857402,-87.694991,8,20,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,30,41.857402,-87.694991,8,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,34,41.868142,-87.696269,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,34,41.868142,-87.696269,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,64,41.721474,-87.648064,8,15,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,66,41.869107,-87.696293,9,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,66,41.869107,-87.696293,9,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,107,41.719059,-87.675088,9,17,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,107,41.719059,-87.675088,9,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,11,41.923738,-87.785288,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,11,41.923738,-87.785288,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,12,41.970248,-87.787992,8,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,12,41.970248,-87.787992,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,21,41.89923,-87.716788,9,6,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,21,41.89923,-87.716788,9,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,21,41.89923,-87.716788,9,5,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,63,41.692555,-87.598865,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,3,63,41.692555,-87.598865,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,63,41.692555,-87.598865,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,106,41.903002,-87.688267,8,16,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,106,41.903002,-87.688267,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,3,41.962728,-87.748367,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,25,41.836644,-87.677737,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,26,41.837085,-87.729384,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,28,41.911824,-87.726737,9,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,41,41.823065,-87.678378,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,41,41.823065,-87.678378,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,42,41.801179,-87.679447,8,3,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,42,41.801179,-87.679447,8,1,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,43,41.800737,-87.71188,8,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,45,41.778297,-87.752411,9,22,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,1,45,41.778297,-87.752411,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,6,45,41.778297,-87.752411,9,2,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,46,41.77166,-87.703047,8,4,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
2007-07-11,2,47,41.759346,-87.745602,9,9,0,11,7,2007,77.0,62.5,70.0,-3.0,51.0,0.0,426.0,1928.0
