Date,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,month,day
2007-08-09,2,85,73,79,M,71,73,0,14,-,-,TSRA BR HZ,M,M,M,0.46,29.19,29.82,3.1,27,6.3,8,249
2007-08-10,1,86,70,78, 5,68,72,0,13,0454,1900,BR,0,M,0.0,0.00,29.26,29.96,4.5,2,5.9,8,250
2007-08-10,2,86,73,80,M,69,72,0,15,-,-, ,M,M,M,0.00,29.32,29.94,3.0,6,5.4,8,250
2007-08-11,1,89,67,78, 5,65,70,0,13,0455,1859,BR HZ,0,M,0.0,0.00,29.31,30.02,3.2,19,3.9,8,251
2007-08-11,2,88,68,78,M,65,70,0,13,-,-,BR HZ,M,M,M,0.00,29.38,30.00,3.1,20,3.9,8,251
2007-08-12,1,88,67,78, 5,67,71,0,13,0456,1858,TSRA,0,M,0.0,0.29,29.34,30.06,1.7,6,5.4,8,252
2007-08-12,2,87,68,78,M,67,70,0,13,-,-,TSRA,M,M,M,0.23,29.40,30.04,1.9,6,6.6,8,252
2007-08-13,1,81,65,73, 0,57,64,0, 8,0457,1856,BR,0,M,0.0,0.00,29.39,30.11,6.2,6,6.9,8,253
2007-08-13,2,80,69,75,M,54,63,0,10,-,-, ,M,M,M,0.00,29.44,30.08,6.9,8,7.7,8,253
2007-08-14,1,84,65,75, 3,67,70,0,10,0458,1855,TS TSRA RA BR,0,M,0.0,0.41,29.23,29.93,5.9,25,8.0,8,254
2007-08-14,2,84,65,75,M,66,69,0,10,-,-,TSRA RA BR,M,M,M,0.45,29.29,29.92,6.4,23,9.0,8,254
2007-08-15,1,80,71,76, 4,67,70,0,11,0459,1854,TSRA RA BR,0,M,0.0,0.23,29.17,29.89,3.4,7,5.8,8,255
2007-08-15,2,81,72,77,M,69,71,0,12,-,-,TS TSRA RA BR,M,M,M,0.83,29.23,29.87,4.9,6,7.1,8,255
2007-08-16,1,77,65,71,-1,64,67,0, 6,0500,1852,BR,0,M,0.0,0.00,29.28,29.97,3.6,1,5.7,8,256
2007-08-16,2,77,67,72,M,65,68,0, 7,-,-,BR,M,M,M,0.00,29.33,29.95,3.5,1,5.7,8,256
2007-08-17,1,79,60,70,-2,54,61,0, 5,0501,1851, ,0,M,0.0,0.00,29.41,30.10,5.9,32,6.8,8,257
2007-08-17,2,80,65,73,M,54,62,0, 8,-,-, ,M,M,M,0.00,29.46,30.08,6.1,31,7.4,8,257
2007-08-18,1,68,59,64,-8,54,58,1, 0,0502,1849,RA,0,M,0.0,0.09,29.44,30.16,6.4,12,8.1,8,258
2007-08-18,2,69,60,65,M,54,58,0, 0,-,-,RA,M,M,M,0.42,29.48,30.15,6.1,13,7.0,8,258
2007-08-19,1,68,62,65,-6,62,64,0, 0,0503,1848,TS RA BR,0,M,0.0,1.33,29.24,29.99,6.0,10,7.4,8,259
2007-08-19,2,69,62,66,M,63,64,0, 1,-,-,TS RA BR,M,M,M,1.33,29.30,29.98,5.5,10,7.5,8,259
2007-08-20,1,78,68,73, 2,68,69,0, 8,0504,1846,TSRA RA BR,0,M,0.0,0.91,29.15,29.87,0.5,12,5.7,8,260
2007-08-20,2,76,68,72,M,69,70,0, 7,-,-,TS TSRA RA BR HZ,M,M,M,0.48,29.21,29.85,2.4,20,5.9,8,260
2007-08-21,1,87,69,78, 7,70,72,0,13,0505,1845,BR HZ,0,M,0.0,  T,29.21,29.91,3.8,18,6.0,8,261
2007-08-21,2,85,69,77,M,70,72,0,12,-,-,BR,M,M,M,0.01,29.26,29.89,3.5,17,6.0,8,261
2007-08-22,1,90,69,80, 9,71,73,0,15,0506,1843,TS TSRA RA,0,M,0.0,0.37,29.23,29.94,5.3,21,9.5,8,262
2007-08-22,2,90,70,80,M,70,73,0,15,-,-,TSRA RA BR,M,M,M,0.88,29.29,29.93,5.1,21,8.4,8,262
2007-08-23,1,87,69,78, 7,69,71,0,13,0508,1842,TS TSRA RA BR VCTS,0,M,0.0,2.35,29.15,29.87,9.6,21,11.7,8,263
2007-08-23,2,89,70,80,M,69,71,0,15,-,-,TS TSRA BR,M,M,M,1.96,29.21,29.86,6.7,21,9.1,8,263
2007-08-24,1,80,69,75, 4,67,69,0,10,0509,1840,TSRA RA,0,M,0.0,0.24,29.11,29.82,5.8,25,7.1,8,264
2007-08-24,2,81,69,75,M,67,69,0,10,-,-,TS TSRA RA BR,M,M,M,0.20,29.16,29.81,5.5,25,7.3,8,264
2007-08-25,1,79,64,72, 2,63,66,0, 7,0510,1839,RA,0,M,0.0,0.34,29.23,29.93,3.0,36,5.6,8,265
2007-08-25,2,76,65,71,M,63,66,0, 6,-,-,RA BR,M,M,M,0.25,29.29,29.91,2.4,3,6.4,8,265
2007-08-26,1,79,60,70, 0,55,61,0, 5,0511,1837, ,0,M,0.0,0.00,29.38,30.08,3.6,11,5.4,8,266
2007-08-26,2,78,61,70,M,55,62,0, 5,-,-, ,M,M,M,0.00,29.44,30.07,3.7,11,4.6,8,266
2007-08-27,1,79,60,70, 0,60,64,0, 5,0512,1835, ,0,M,0.0,0.00,29.36,30.07,6.5,17,7.4,8,267
2007-08-27,2,79,63,71,M,59,64,0, 6,-,-, ,M,M,M,0.00,29.41,30.06,6.4,16,7.3,8,267
2007-08-28,1,91,67,79, 9,66,70,0,14,0513,1834, ,0,M,0.0,0.00,29.28,29.99,9.0,20,9.5,8,268
2007-08-28,2,90,69,80,M,65,70,0,15,-,-, ,M,M,M,0.00,29.34,29.98,7.8,21,8.3,8,268
2007-08-29,1,85,68,77, 7,65,69,0,12,0514,1832, ,0,M,0.0,  T,29.34,30.04,5.6,3,8.2,8,269
2007-08-29,2,86,69,78,M,64,69,0,13,-,-, ,M,M,M,  T,29.39,30.02,5.3,3,8.8,8,269
2007-08-30,1,75,57,66,-4,54,60,0, 1,0515,1831, ,0,M,0.0,0.00,29.47,30.18,9.1,2,9.9,8,270
2007-08-30,2,75,60,68,M,54,61,0, 3,-,-, ,M,M,M,0.00,29.51,30.15,10.8,3,10.9,8,270
2007-08-31,1,77,57,67,-2,52,59,0, 2,0516,1829, ,0,M,0.0,0.00,29.47,30.19,3.9,4,5.2,8,271
2007-08-31,2,76,57,67,M,54,60,0, 2,-,-, ,M,M,M,0.00,29.52,30.17,3.0,6,4.6,8,271
2007-09-01,1,81,57,69, 1,55,61,0, 4,0517,1827, ,0,M,0.0,0.00,29.49,30.22,4.2,11,5.0,9,271
2007-09-01,2,79,60,70,M,56,62,0, 5,-,-, ,M,M,M,0.00,29.54,30.20,4.4,11,4.4,9,271
2007-09-02,1,85,61,73, 5,57,63,0, 8,0518,1826, ,0,M,0.0,0.00,29.41,30.15,4.2,21,5.0,9,272
2007-09-02,2,84,62,73,M,56,63,0, 8,-,-, ,M,M,M,0.00,29.47,30.13,4.8,21,6.0,9,272
2007-09-03,1,88,66,77, 9,61,67,0,12,0519,1824, ,0,M,0.0,0.00,29.36,30.09,2.0,27,5.8,9,273
2007-09-03,2,88,64,76,M,61,67,0,11,-,-, ,M,M,M,0.00,29.42,30.07,3.0,25,6.2,9,273
2007-09-04,1,89,63,76, 8,60,66,0,11,0520,1822, ,0,M,0.0,0.00,29.28,30.00,2.8,22,4.3,9,274
2007-09-04,2,90,67,79,M,59,67,0,14,-,-, ,M,M,M,0.00,29.34,29.99,2.2,24,5.0,9,274
2007-09-05,1,90,66,78,11,63,69,0,13,0521,1821,RA,0,M,0.0,  T,29.24,29.96,6.4,19,6.5,9,275
2007-09-05,2,91,72,82,M,62,69,0,17,-,-, ,M,M,M,0.00,29.31,29.94,6.4,19,6.7,9,275
2007-09-06,1,82,73,78,11,67,70,0,13,0522,1819,RA HZ,0,M,0.0,0.18,29.21,29.92,11.9,20,12.1,9,276
2007-09-06,2,84,74,79,M,66,70,0,14,-,-,TSRA HZ,M,M,M,0.08,29.27,29.91,12.8,20,13.0,9,276
2007-09-07,1,84,70,77,10,68,70,0,12,0523,1817,TSRA RA BR HZ,0,M,0.0,0.19,29.15,29.85,10.4,23,13.9,9,277
2007-09-07,2,84,71,78,M,67,70,0,13,-,-,TSRA RA BR HZ,M,M,M,0.67,29.21,29.84,9.5,23,13.0,9,277
2007-09-08,1,78,64,71, 5,57,63,0, 6,0524,1815, ,0,M,0.0,0.00,29.30,30.00,6.0,5,7.2,9,278
2007-09-08,2,78,68,73,M,58,64,0, 8,-,-, ,M,M,M,0.00,29.34,29.98,8.4,5,9.4,9,278
2007-09-09,1,80,63,72, 6,59,63,0, 7,0525,1814, ,0,M,0.0,0.00,29.36,30.06,9.2,3,9.9,9,279
2007-09-09,2,79,63,71,M,59,64,0, 6,-,-, ,M,M,M,0.00,29.41,30.03,10.1,3,10.9,9,279
2007-09-10,1,74,54,64,-2,58,60,1, 0,0526,1812,RA BR,0,M,0.0,0.36,29.30,30.04,7.2,2,9.0,9,280
2007-09-10,2,73,55,64,M,59,62,1, 0,-,-,RA,M,M,M,0.25,29.34,30.01,7.4,3,9.7,9,280
2007-09-11,1,71,50,61,-4,44,52,4, 0,0527,1810, ,0,M,0.0,  T,29.20,29.92,11.7,29,13.5,9,281
2007-09-11,2,71,51,61,M,44,52,4, 0,-,-, ,M,M,M,  T,29.26,29.91,12.1,29,13.7,9,281
2007-09-12,1,67,46,57,-8,42,49,8, 0,0528,1809, ,0,M,0.0,0.00,29.40,30.12,1.8,3,5.6,9,282
2007-09-12,2,66,46,56,M,43,50,9, 0,-,-, ,M,M,M,0.00,29.46,30.11,1.9,5,6.0,9,282
2007-09-13,1,78,50,64,-1,45,54,1, 0,0529,1807, ,0,M,0.0,0.00,29.23,29.99,8.3,19,8.5,9,283
2007-09-13,2,79,53,66,M,43,54,0, 1,-,-, ,M,M,M,0.00,29.30,29.98,7.1,20,7.7,9,283
2007-09-14,1,66,45,56,-8,39,48,9, 0,0530,1805, ,0,M,0.0,0.00,29.36,30.05,12.1,32,13.4,9,284
2007-09-14,2,67,47,57,M,40,49,8, 0,-,-, ,M,M,M,0.00,29.41,30.04,11.7,32,13.0,9,284
2007-09-15,1,61,39,50,-14,33,43,15, 0,0531,1803, ,0,M,0.0,0.00,29.56,30.28,1.4,33,5.9,9,285
2007-09-15,2,62,42,52,M,35,45,13, 0,-,-, ,M,M,M,0.00,29.62,30.28,1.1,35,6.6,9,285
2007-09-16,1,71,44,58,-6,40,49,7, 0,0532,1760, ,0,M,0.0,0.00,29.46,30.19,6.8,18,7.4,9,286
2007-09-16,2,72,49,61,M,38,50,4, 0,-,-, ,M,M,M,0.00,29.52,30.20,7.7,18,8.2,9,286
2007-09-17,1,80,52,66, 2,49,57,0, 1,0533,1758, ,0,M,0.0,0.00,29.39,30.12,11.7,17,12.1,9,287
2007-09-17,2,80,55,68,M,48,57,0, 3,-,-, ,M,M,M,0.00,29.46,30.12,10.6,17,11.0,9,287
2007-09-18,1,88,63,76,12,58,65,0,11,0535,1756, ,0,M,0.0,0.00,29.34,30.06,12.9,19,13.1,9,288
2007-09-18,2,89,66,78,M,57,65,0,13,-,-, ,M,M,M,0.00,29.41,30.05,12.5,19,12.8,9,288
2007-09-19,1,84,65,75,12,59,65,0,10,0536,1755, ,0,M,0.0,0.00,29.41,30.11,5.0,26,9.7,9,289
2007-09-19,2,84,68,76,M,59,65,0,11,-,-, ,M,M,M,0.00,29.47,30.09,3.5,25,9.0,9,289
2007-09-20,1,78,60,69, 7,59,63,0, 4,0537,1753, ,0,M,0.0,0.00,29.39,30.12,5.3,7,6.6,9,290
2007-09-20,2,76,63,70,M,59,64,0, 5,-,-, ,M,M,M,0.00,29.44,30.10,5.6,8,6.1,9,290
2007-09-21,1,88,64,76,14,59,66,0,11,0538,1751,HZ,0,M,0.0,0.00,29.18,29.90,10.3,21,12.4,9,291
2007-09-21,2,90,68,79,M,59,66,0,14,-,-,HZ,M,M,M,0.00,29.23,29.89,9.8,22,11.5,9,291
2007-09-22,1,74,51,63, 1,43,53,2, 0,0539,1749, ,0,M,0.0,0.00,29.42,30.12,2.6,3,6.8,9,292
2007-09-22,2,72,58,65,M,45,55,0, 0,-,-, ,M,M,M,0.00,29.48,30.10,4.3,1,7.7,9,292
2007-09-23,1,84,50,67, 6,50,58,0, 2,0540,1748, ,0,M,0.0,0.00,29.43,30.16,4.6,13,5.3,9,293
2007-09-23,2,83,55,69,M,50,59,0, 4,-,-, ,M,M,M,0.00,29.49,30.15,5.9,12,6.4,9,293
2007-09-24,1,90,68,79,18,63,68,0,14,0541,1746, ,0,M,0.0,0.00,29.27,29.99,11.4,19,11.9,9,294
2007-09-24,2,91,71,81,M,62,69,0,16,-,-, ,M,M,M,0.00,29.34,29.98,10.0,19,10.5,9,294
2007-09-25,1,85,63,74,13,65,69,0, 9,0542,1744,TS RA,0,M,0.0,0.27,29.23,29.95,7.9,23,10.5,9,295
2007-09-25,2,83,67,75,M,66,69,0,10,-,-,TSRA,M,M,M,0.01,29.29,29.93,7.3,23,9.4,9,295
2007-09-26,1,69,53,61, 1,50,55,4, 0,0543,1742,RA,0,M,0.0,0.09,29.31,30.03,4.3,1,6.6,9,296
2007-09-26,2,68,55,62,M,51,56,3, 0,-,-,RA BR,M,M,M,0.14,29.37,30.02,4.8,2,7.3,9,296
2007-09-27,1,75,49,62, 2,49,55,3, 0,0544,1741,BR,0,M,0.0,  T,29.26,29.97,4.9,24,6.5,9,297
2007-09-27,2,74,52,63,M,49,55,2, 0,-,-,RA BCFG BR,M,M,M,  T,29.31,29.97,4.5,25,5.8,9,297
2007-09-28,1,73,53,63, 4,46,53,2, 0,0545,1739, ,0,M,0.0,0.00,29.47,30.17,2.3,4,7.1,9,298
2007-09-28,2,73,53,63,M,46,54,2, 0,-,-, ,M,M,M,0.00,29.52,30.16,3.1,7,6.6,9,298
2007-09-29,1,80,50,65, 6,46,55,0, 0,0546,1737, ,0,M,0.0,0.00,29.50,30.23,9.5,17,9.8,9,299
2007-09-29,2,82,52,67,M,45,55,0, 2,-,-, ,M,M,M,0.00,29.57,30.23,8.4,17,8.8,9,299
2007-09-30,1,83,59,71,12,49,59,0, 6,0547,1735,TSRA BR,0,M,0.0,0.14,29.36,30.10,14.4,19,14.6,9,300
2007-09-30,2,84,61,73,M,48,59,0, 8,-,-,TSRA BR,M,M,M,0.14,29.44,30.10,12.9,19,13.2,9,300
2007-10-01,1,69,59,64, 6,59,61,1, 0,0548,1734,RA DZ FG+ BCFG BR,0,M,0.0,0.29,29.28,30.00,6.1,22,8.1,10,301
2007-10-01,2,68,59,64,M,59,61,1, 0,-,-,RA BR,M,M,M,0.17,29.35,30.00,7.9,21,8.9,10,301
2007-10-02,1,78,57,68,10,59,63,0, 3,0549,1732,RA FG+ MIFG BR,0,M,0.0,0.09,29.18,29.92,10.8,19,11.1,10,302
2007-10-02,2,80,59,70,M,59,63,0, 5,-,-,RA BR,M,M,M,0.11,29.25,29.92,10.0,19,10.3,10,302
2007-10-03,1,74,55,65, 8,48,56,0, 0,0550,1730, ,0,M,0.0,0.00,29.28,29.98,5.9,26,7.1,10,303
2007-10-03,2,74,56,65,M,47,56,0, 0,-,-, ,M,M,M,  T,29.34,29.97,4.8,25,7.1,10,303
2007-10-04,1,82,51,67,10,56,61,0, 2,0552,1729,HZ,0,M,0.0,0.00,29.34,30.04,3.9,17,4.6,10,304
2007-10-04,2,83,56,70,M,56,62,0, 5,-,-, ,M,M,M,0.00,29.39,30.03,4.6,17,5.9,10,304
2007-10-05,1,84,62,73,16,65,68,0, 8,0553,1727,HZ,0,M,0.0,0.00,29.36,30.08,7.0,17,7.0,10,305
2007-10-05,2,85,68,77,M,65,69,0,12,-,-,RA BR,M,M,M,0.06,29.42,30.06,6.8,18,7.0,10,305
2007-10-06,1,87,69,78,22,67,70,0,13,0554,1725, ,0,M,0.0,0.00,29.33,30.04,6.9,20,7.4,10,306
2007-10-06,2,88,71,80,M,66,71,0,15,-,-, ,M,M,M,0.00,29.39,30.03,6.4,21,6.7,10,306
2007-10-07,1,87,67,77,21,66,70,0,12,0555,1724, ,0,M,0.0,0.00,29.31,30.03,5.2,19,5.9,10,307
2007-10-07,2,88,70,79,M,65,70,0,14,-,-, ,M,M,M,0.00,29.38,30.01,5.3,19,5.9,10,307
2007-10-08,1,87,60,74,18,61,66,0, 9,0556,1722, ,0,M,0.0,0.00,29.23,29.93,7.7,24,10.1,10,308
2007-10-08,2,88,62,75,M,60,66,0,10,-,-, ,M,M,M,0.00,29.28,29.92,7.3,24,9.9,10,308
2007-10-09,1,76,49,63, 8,44,53,2, 0,0557,1720, ,0,M,0.0,0.00,29.21,29.94,11.5,28,12.8,10,309
2007-10-09,2,77,50,64,M,44,53,1, 0,-,-, ,M,M,M,0.00,29.27,29.93,12.1,28,13.3,10,309
2007-10-10,1,54,47,51,-4,38,44,14, 0,0558,1719,RA DZ,0,M,0.0,  T,29.21,29.93,15.1,31,15.5,10,310
2007-10-10,2,53,47,50,M,37,44,15, 0,-,-, ,M,M,M,  T,29.26,29.93,14.4,31,14.6,10,310
2007-10-11,1,54,46,50,-4,39,45,15, 0,0559,1717, ,0,M,0.0,0.00,29.28,30.01,11.9,36,12.9,10,311
2007-10-11,2,56,48,52,M,39,45,13, 0,-,-, ,M,M,M,0.00,29.34,30.00,14.6,36,15.5,10,311
2007-10-12,1,56,41,49,-5,35,43,16, 0,0600,1715, ,0,M,0.0,0.00,29.28,30.02,3.4,35,4.6,10,312
2007-10-12,2,57,45,51,M,35,43,14, 0,-,-, ,M,M,M,0.00,29.34,30.02,2.8,36,5.4,10,312
2007-10-13,1,59,40,50,-3,41,47,15, 0,0602,1714, ,0,M,0.0,0.00,29.31,30.04,2.7,20,3.5,10,313
2007-10-13,2,59,44,52,M,40,47,13, 0,-,-, ,M,M,M,0.00,29.38,30.04,3.6,21,4.7,10,313
2007-10-14,1,61,53,57, 4,49,53,8, 0,0603,1712,RA,0,M,0.0,0.15,29.34,30.06,5.6,11,6.6,10,314
2007-10-14,2,63,55,59,M,47,52,6, 0,-,-,RA,M,M,M,0.01,29.40,30.06,5.7,12,6.0,10,314
2007-10-15,1,74,51,63,10,52,57,2, 0,0604,1711,RA BR,0,M,0.0,0.07,29.21,29.95,4.1,14,5.6,10,315
2007-10-15,2,77,55,66,M,50,57,0, 1,-,-,RA,M,M,M,0.04,29.26,29.94,6.6,16,6.9,10,315
2007-10-16,1,67,52,60, 8,54,57,5, 0,0605,1709,RA DZ BR,0,M,0.0,0.24,29.16,29.88,6.4,21,7.5,10,316
2007-10-16,2,68,56,62,M,55,58,3, 0,-,-,RA BR,M,M,M,0.19,29.23,29.88,6.5,21,7.3,10,316
2007-10-17,1,72,47,60, 8,53,57,5, 0,0606,1707,RA HZ,0,M,0.0,0.04,29.07,29.83,9.3,14,9.8,10,317
2007-10-17,2,74,50,62,M,53,57,3, 0,-,-,RA HZ,M,M,M,0.11,29.13,29.83,8.6,14,9.1,10,317
2007-10-18,1,78,59,69,18,56,61,0, 4,0607,1706,RA BR,0,M,0.0,0.30,28.59,29.34,17.2,19,18.9,10,318
2007-10-18,2,79,60,70,M,57,62,0, 5,-,-,TSRA RA BR,M,M,M,0.34,28.67,29.34,15.5,19,17.2,10,318
2007-10-19,1,60,52,56, 5,48,52,9, 0,0608,1704,RA BR,0,M,0.0,0.01,28.75,29.44,16.2,24,16.7,10,319
2007-10-19,2,61,53,57,M,48,52,8, 0,-,-,RA DZ,M,M,M,  T,28.82,29.45,17.7,24,18.0,10,319
2007-10-20,1,73,47,60,10,43,52,5, 0,0610,1703, ,0,M,0.0,0.00,29.02,29.71,10.9,21,12.0,10,320
2007-10-20,2,74,47,61,M,43,52,4, 0,-,-, ,M,M,M,0.00,29.10,29.72,11.1,21,11.7,10,320
2007-10-21,1,80,60,70,20,47,57,0, 5,0611,1701, ,0,M,0.0,0.00,29.08,29.78,18.0,20,18.2,10,321
2007-10-21,2,79,61,70,M,46,56,0, 5,-,-, ,M,M,M,0.00,29.15,29.78,16.7,20,16.8,10,321
2007-10-22,1,67,46,57, 7,47,50,8, 0,0612,1660,RA DZ BR,0,M,0.0,0.16,29.26,29.97,5.2,36,9.2,10,322
2007-10-22,2,66,47,57,M,47,51,8, 0,-,-,RA DZ BR,M,M,M,0.15,29.32,29.96,5.8,1,10.3,10,322
2007-10-23,1,58,43,51, 2,36,44,14, 0,0613,1658, ,0,M,0.0,0.00,29.20,29.93,5.2,31,8.2,10,323
2007-10-23,2,53,46,50,M,39,45,15, 0,-,-,RA,M,M,M,0.03,29.26,29.93,4.0,31,7.9,10,323
2007-10-24,1,55,43,49, 0,35,42,16, 0,0614,1657, ,0,M,0.0,0.00,29.46,30.16,13.3,2,14.5,10,324
2007-10-24,2,53,45,49,M,35,43,16, 0,-,-, ,M,M,M,0.00,29.51,30.16,16.0,2,17.3,10,324
2007-10-25,1,55,45,50, 2,39,46,15, 0,0616,1656,RA,0,M,0.0,  T,29.47,30.20,13.9,6,14.1,10,325
2007-10-25,2,57,45,51,M,40,46,14, 0,-,-,RA,M,M,M,  T,29.52,30.20,14.5,6,14.7,10,325
2007-10-26,1,65,53,59,11,48,52,6, 0,0617,1654,RA BR,0,M,0.0,0.33,29.31,30.07,6.2,5,6.9,10,326
2007-10-26,2,66,53,60,M,49,52,5, 0,-,-,RA BR,M,M,M,0.41,29.38,30.06,4.2,6,7.2,10,326
2007-10-27,1,55,37,46,-2,38,45,19, 0,0618,1653,RA BR,0,M,0.0,0.01,29.56,30.25,9.4,32,9.9,10,327
2007-10-27,2,57,39,48,M,41,46,17, 0,-,-,RA BR HZ,M,M,M,0.08,29.62,30.25,7.9,31,9.1,10,327
2007-10-28,1,56,34,45,-2,30,39,20, 0,0619,1651, ,0,M,0.0,0.00,29.79,30.52,3.4,23,4.2,10,328
2007-10-28,2,56,34,45,M,30,39,20, 0,-,-, ,M,M,M,0.00,29.86,30.53,3.5,23,4.1,10,328
2007-10-29,1,61,39,50, 3,32,42,15, 0,0620,1650, ,0,M,0.0,0.00,29.63,30.40,10.2,22,10.4,10,329
2007-10-29,2,60,39,50,M,32,42,15, 0,-,-, ,M,M,M,0.00,29.70,30.41,9.1,22,9.3,10,329
2007-10-30,1,66,41,54, 8,38,46,11, 0,0622,1649, ,0,M,0.0,0.00,29.43,30.20,12.2,20,12.5,10,330
2007-10-30,2,66,42,54,M,37,46,11, 0,-,-, ,M,M,M,0.00,29.51,30.22,10.8,20,10.9,10,330
2007-10-31,1,62,41,52, 6,37,46,13, 0,0623,1647, ,0,M,0.0,0.00,29.30,30.02,12.2,25,14.3,10,331
2007-10-31,2,63,43,53,M,38,46,12, 0,-,-, ,M,M,M,0.00,29.36,30.03,12.2,25,15.0,10,331
2008-05-01,1,74,48,61, 8,51,56,4, 0,0448,1849, ,0,M,0.0,0.00,28.95,29.67,10.6,16,11.5,5,151
2008-05-01,2,73,48,61,M,51,57,4, 0,-,-, ,M,M,M,  T,29.01,29.67,9.8,17,10.4,5,151
2008-05-02,1,74,51,63, 9,55,58,2, 0,0447,1850,TSRA RA BR,0,M,0.0,1.28,28.79,29.53,13.8,20,15.1,5,152
2008-05-02,2,74,55,65,M,56,60,0, 0,-,-,TSRA RA BR,M,M,M,0.74,28.85,29.52,11.9,19,13.0,5,152
2008-05-03,1,56,43,50,-4,41,46,15, 0,0446,1851,RA,0,M,0.0,  T,29.01,29.69,10.4,25,12.7,5,153
2008-05-03,2,56,44,50,M,42,46,15, 0,-,-,RA BR,M,M,M,0.01,29.08,29.69,11.2,25,12.7,5,153
2008-05-04,1,65,38,52,-2,34,45,13, 0,0444,1852, ,0,M,0.0,0.00,29.31,30.02,5.6,24,6.3,5,154
2008-05-04,2,66,39,53,M,33,45,12, 0,-,-, ,M,M,M,0.00,29.38,30.02,5.1,23,5.6,5,154
2008-05-05,1,75,50,63, 8,38,50,2, 0,0443,1853, ,0,M,0.0,0.00,29.27,29.99,4.4,26,7.0,5,155
2008-05-05,2,74,50,62,M,38,50,3, 0,-,-, ,M,M,M,0.00,29.34,29.99,3.7,23,6.2,5,155
2008-05-06,1,81,46,64, 9,44,55,1, 0,0442,1855, ,0,M,0.0,0.00,29.16,29.88,6.3,22,7.1,5,156
2008-05-06,2,82,52,67,M,43,55,0, 2,-,-, ,M,M,M,0.00,29.23,29.88,6.9,22,8.8,5,156
2008-05-07,1,70,49,60, 5,52,56,5, 0,0441,1856,RA BR,0,M,0.0,0.76,28.97,29.69,3.5,23,12.3,5,157
2008-05-07,2,71,50,61,M,53,56,4, 0,-,-,RA BR,M,M,M,0.71,29.03,29.69,1.9,22,11.1,5,157
2008-05-08,1,59,45,52,-4,35,44,13, 0,0439,1857, ,0,M,0.0,0.00,29.08,29.82,12.2,5,12.6,5,158
2008-05-08,2,59,47,53,M,36,45,12, 0,-,-, ,M,M,M,0.00,29.14,29.81,14.3,5,15.0,5,158
2008-05-09,1,58,41,50,-6,34,43,15, 0,0438,1858, ,0,M,0.0,0.00,29.15,29.85,6.3,3,6.9,5,159
2008-05-09,2,58,42,50,M,35,44,15, 0,-,-, ,M,M,M,0.00,29.20,29.85,6.5,3,7.0,5,159
2008-05-10,1,61,38,50,-6,37,45,15, 0,0437,1859, ,0,M,0.0,0.00,29.08,29.85,5.9,7,6.3,5,160
2008-05-10,2,61,41,51,M,39,46,14, 0,-,-, ,M,M,M,0.00,29.15,29.84,6.0,8,6.6,5,160
2008-05-11,1,58,46,52,-5,43,47,13, 0,0436,1860,RA BR,0,M,0.0,0.95,28.85,29.55,14.5,2,17.7,5,161
2008-05-11,2,60,47,54,M,44,48,11, 0,-,-,RA BR,M,M,M,1.46,28.89,29.53,14.3,2,17.8,5,161
2008-05-12,1,56,40,48,-9,38,43,17, 0,0435,1901, ,0,M,0.0,0.00,29.26,29.96,5.1,7,7.8,5,162
2008-05-12,2,53,41,47,M,39,43,18, 0,-,-, ,M,M,M,0.00,29.32,29.96,4.9,6,7.6,5,162
2008-05-13,1,73,40,57,-1,45,51,8, 0,0434,1902,TSRA RA,0,M,0.0,0.08,29.20,29.93,15.5,18,15.9,5,163
2008-05-13,2,73,45,59,M,45,52,6, 0,-,-,TSRA RA,M,M,M,0.32,29.28,29.95,13.7,18,14.4,5,163
2008-05-14,1,64,45,55,-3,48,52,10, 0,0433,1903,DZ BR,0,M,0.0,0.02,29.19,29.89,2.0,25,9.6,5,164
2008-05-14,2,61,46,54,M,49,52,11, 0,-,-,RA BR,M,M,M,0.02,29.25,29.89,2.5,21,8.9,5,164
2008-05-15,1,57,43,50,-8,37,45,15, 0,0432,1904, ,0,M,0.0,0.00,29.33,30.05,6.8,5,7.9,5,165
2008-05-15,2,57,43,50,M,37,45,15, 0,-,-, ,M,M,M,0.00,29.38,30.05,7.5,5,8.1,5,165
2008-05-16,1,73,40,57,-2,41,50,8, 0,0431,1905, ,0,M,0.0,0.00,29.10,29.86,8.9,25,9.4,5,166
2008-05-16,2,72,41,57,M,41,50,8, 0,-,-, ,M,M,M,0.00,29.16,29.86,8.3,25,8.8,5,166
2008-05-17,1,73,52,63, 4,41,52,2, 0,0430,1906,RA,0,M,0.0,0.12,28.87,29.61,12.9,30,14.7,5,167
2008-05-17,2,73,50,62,M,41,52,3, 0,-,-,TSRA RA BR,M,M,M,0.26,28.94,29.61,11.2,29,14.1,5,167
2008-05-18,1,55,44,50,-10,39,45,15, 0,0429,1907, ,0,M,0.0,0.00,28.93,29.64,3.5,34,8.2,5,168
2008-05-18,2,55,45,50,M,40,46,15, 0,-,-, ,M,M,M,0.00,28.98,29.63,1.6,35,7.9,5,168
2008-05-19,1,60,40,50,-10,33,43,15, 0,0428,1908,RA,0,M,0.0,  T,28.96,29.69,3.9,7,5.7,5,169
